respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
46,f,,1.1061783879995346e-05,6.7159999161958694e-06,Ratings,1,0,0,StartBlockRatings,,
46,f,,0.006872483063489199,3.950437530875206e-06,Ratings,1,1,growlingdog.wav,DisplayFixation,,
46,f,,14.965340894414112,14.958473152015358,Ratings,1,1,growlingdog.wav,valence_rating,1.0,12.129
46,f,,20.470671453746036,20.463803711347282,Ratings,1,1,growlingdog.wav,arousal_rating,0.46,5.483
46,f,,20.478600725298747,6.320886313915253e-06,Ratings,1,2,microwaveoven.wav,DisplayFixation,,
46,f,,30.681038331240416,10.202444717055187,Ratings,1,2,microwaveoven.wav,valence_rating,1.0,7.354
46,f,,35.16890877019614,14.690314760897309,Ratings,1,2,microwaveoven.wav,arousal_rating,0.59,4.455
46,f,,35.17696406622417,7.111113518476486e-06,Ratings,1,3,cluckinghen.wav,DisplayFixation,,
46,f,,41.358297903090715,6.1813413430936635,Ratings,1,3,cluckinghen.wav,valence_rating,0.91,3.335
46,f,,49.44969133893028,14.272734778933227,Ratings,1,3,cluckinghen.wav,arousal_rating,0.71,8.056
46,f,,49.457765992730856,7.111113518476486e-06,Ratings,1,4,firealarm.wav,DisplayFixation,,
46,f,,54.60507361171767,5.147315520327538,Ratings,1,4,firealarm.wav,valence_rating,0.91,2.298
46,f,,56.95730100572109,7.499543309444562,Ratings,1,4,firealarm.wav,arousal_rating,0.93,2.319
46,f,,73.34193170676008,23.884333219844848,VA,2,0,firealarm.wav,StartBlockVA,,
46,f,,73.35109791439027,6.320886313915253e-06,VA,2,1,growlingdog.wav-L2_cen2_L1.jpg,DisplayFixation,,
46,f,,81.18140810844488,7.830317700281739,VA,2,1,growlingdog.wav-L2_cen2_L1.jpg,SearchResponse,,
46,f,,84.20156136061996,1.5802448615431786e-05,VA,2,2,firealarm.wav-L2_cen2_L4.jpg,DisplayFixation,,
46,f,,88.07212907122448,3.870585093507543,VA,2,2,firealarm.wav-L2_cen2_L4.jpg,SearchResponse,left,1.0515566591639072
46,f,,91.0918362995144,2.4098670110106468e-05,VA,2,3,growlingdog.wav-L2_per3_L1.jpg,DisplayFixation,,
46,f,,95.34456794941798,4.252752588130534,VA,2,3,growlingdog.wav-L2_per3_L1.jpg,SearchResponse,left,1.4332789201289415
46,f,,98.363923573168,2.2913562133908272e-05,VA,2,4,microwaveoven.wav-L2_per9_R1.jpg,DisplayFixation,,
46,f,,103.00206024362706,4.638159979367629,VA,2,4,microwaveoven.wav-L2_per9_R1.jpg,SearchResponse,right,1.8186701135709882
46,f,,106.0233532472048,1.540733501315117e-05,VA,2,5,firealarm.wav-L2_per9_R2.jpg,DisplayFixation,,
46,f,,109.84381654323079,3.8204806786961854,VA,2,5,firealarm.wav-L2_per9_R2.jpg,SearchResponse,right,1.0016715035308152
46,f,,112.86424949858338,1.619732938706875e-05,VA,2,6,microwaveoven.wav-L1_cen3_l.jpg,DisplayFixation,,
46,f,,116.4502187455073,3.5859866293612868,VA,2,6,microwaveoven.wav-L1_cen3_l.jpg,SearchResponse,left,0.7680414530914277
46,f,,119.47031392343342,1.5802448615431786e-05,VA,2,7,firealarm.wav-L1_cen3_r.jpg,DisplayFixation,,
46,f,,123.2406024839729,3.770347424549982,VA,2,7,firealarm.wav-L1_cen3_r.jpg,SearchResponse,right,0.951609360286966
46,f,,126.26032946514897,1.540733501315117e-05,VA,2,8,microwaveoven.wav-L2_cen3_R4.jpg,DisplayFixation,,
46,f,,130.08115345216356,3.8211072457488626,VA,2,8,microwaveoven.wav-L2_cen3_R4.jpg,SearchResponse,right,1.0020882932003587
46,f,,133.10038423654623,1.5012221410870552e-05,VA,2,9,growlingdog.wav-L1_per9_r.jpg,DisplayFixation,,
46,f,,136.9041463243775,3.8037794705014676,VA,2,9,growlingdog.wav-L1_per9_r.jpg,SearchResponse,right,0.9853167640976608
46,f,,139.92395745357499,1.6197562217712402e-05,VA,2,10,microwaveoven.wav-L2_per7_L1.jpg,DisplayFixation,,
46,f,,143.5775560257025,3.653617139905691,VA,2,10,microwaveoven.wav-L2_per7_L1.jpg,SearchResponse,left,0.8357090991921723
46,f,,146.5971447355114,1.6592442989349365e-05,VA,2,11,growlingdog.wav-L1_cen1_l.jpg,DisplayFixation,,
46,f,,150.1505617373623,3.553434384521097,VA,2,11,growlingdog.wav-L1_cen1_l.jpg,SearchResponse,left,0.7360881208442152
46,f,,153.1707548906561,0.00022676517255604267,VA,2,12,microwaveoven.wav-L1_per12_r.jpg,DisplayFixation,,
46,f,,156.77400608570315,3.60343055264093,VA,2,12,microwaveoven.wav-L1_per12_r.jpg,SearchResponse,right,0.7848513028584421
46,f,,159.79376901732758,1.5012454241514206e-05,VA,2,13,cluckinghen.wav-L1_cen1_r.jpg,DisplayFixation,,
46,f,,163.44726171297953,3.653510078554973,VA,2,13,cluckinghen.wav-L1_cen1_r.jpg,SearchResponse,right,0.8350031250156462
46,f,,166.4669898794964,1.5012221410870552e-05,VA,2,14,microwaveoven.wav-L1_cen3_r.jpg,DisplayFixation,,
46,f,,169.8702473163139,3.403275214601308,VA,2,14,microwaveoven.wav-L1_cen3_r.jpg,SearchResponse,right,0.5844581383280456
46,f,,172.89014496374875,1.5802448615431786e-05,VA,2,15,growlingdog.wav-L2_per9_R2.jpg,DisplayFixation,,
46,f,,176.9941799598746,4.104053563904017,VA,2,15,growlingdog.wav-L2_per9_R2.jpg,SearchResponse,right,1.285118364263326
46,f,,180.01393064484,1.540733501315117e-05,VA,2,16,firealarm.wav-L1_per1_l.jpg,DisplayFixation,,
46,f,,183.60079075442627,3.5868774922564626,VA,2,16,firealarm.wav-L1_per1_l.jpg,SearchResponse,left,0.7683725140523165
