respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
58,f,,9.481329470872879e-06,6.320886313915253e-06,Ratings,1,0,0,StartBlockRatings,,
58,f,,0.007429518969729543,4.740897566080093e-06,Ratings,1,1,microwaveoven.wav,DisplayFixation,,
58,f,,8.874621037626639,8.867196654435247,Ratings,1,1,microwaveoven.wav,valence_rating,0.9,6.045
58,f,,12.161106708226725,12.153682720148936,Ratings,1,1,microwaveoven.wav,arousal_rating,0.71,3.263
58,f,,12.172119036549702,7.111113518476486e-06,Ratings,1,2,cluckinghen.wav,DisplayFixation,,
58,f,,18.984692962374538,6.812581432051957,Ratings,1,2,cluckinghen.wav,valence_rating,0.58,3.964
58,f,,21.48715182277374,9.315040292451158,Ratings,1,2,cluckinghen.wav,arousal_rating,0.71,2.469
58,f,,21.49602647544816,7.506227120757103e-06,Ratings,1,3,firealarm.wav,DisplayFixation,,
58,f,,26.725885667605326,5.2298674886114895,Ratings,1,3,firealarm.wav,valence_rating,0.13,2.379
58,f,,28.5109147480689,7.014898149296641,Ratings,1,3,firealarm.wav,arousal_rating,0.95,1.75
58,f,,28.520730041200295,7.505994290113449e-06,Ratings,1,4,growlingdog.wav,DisplayFixation,,
58,f,,33.53253170172684,5.011809561401606,Ratings,1,4,growlingdog.wav,valence_rating,0.21,2.164
58,f,,34.95064817671664,6.42992643173784,Ratings,1,4,growlingdog.wav,arousal_rating,0.68,1.381
58,f,,42.041392527054995,13.5206715723034,VO,2,0,growlingdog.wav,StartBlockVO,,
58,f,,42.05153888138011,1.0666437447071075e-05,VO,2,1,L2_cen3_R1.jpg,DisplayFixation,,
58,f,,44.86093177529983,2.809408696135506,VO,2,1,L2_cen3_R1.jpg,SearchResponse,right,1.7866085348650813
58,f,,47.88061688002199,1.5012221410870552e-05,VO,2,2,L1_per2_r.jpg,DisplayFixation,,
58,f,,50.46651501581073,2.5859155184589326,VO,2,2,L1_per2_r.jpg,SearchResponse,right,1.5687228543683887
58,f,,53.48595320736058,4.7406647354364395e-06,VO,2,3,L1_per5_r.jpg,DisplayFixation,,
58,f,,55.221277280012146,1.7353339490946382,VO,2,3,L1_per5_r.jpg,SearchResponse,right,0.7187010864727199
58,f,,58.24107695231214,1.5802448615431786e-05,VO,2,4,L2_per11_L1.jpg,DisplayFixation,,
58,f,,60.860038937069476,2.6189789723139256,VO,2,4,L2_per11_L1.jpg,SearchResponse,left,1.6022185052279383
58,f,,63.87990102916956,1.4222227036952972e-05,VO,2,5,L2_per10_R1.jpg,DisplayFixation,,
58,f,,66.03210582584143,2.1522209940012544,VO,2,5,L2_per10_R1.jpg,SearchResponse,right,1.1348359351977706
58,f,,69.05237878137268,1.461734063923359e-05,VO,2,6,L2_per6_L1.jpg,DisplayFixation,,
58,f,,72.0714938128367,3.0191320192534477,VO,2,6,L2_per6_L1.jpg,SearchResponse,left,2.0027243413496763
58,f,,75.0913902753964,1.659267581999302e-05,VO,2,7,L2_cen3_L2.jpg,DisplayFixation,,
58,f,,76.95935611356981,1.867983221076429,VO,2,7,L2_cen3_L2.jpg,SearchResponse,left,0.8503951004240662
58,f,,79.97928062523715,1.6592442989349365e-05,VO,2,8,L1_cen4_l.jpg,DisplayFixation,,
58,f,,81.71422780957073,1.734964962117374,VO,2,8,L1_cen4_l.jpg,SearchResponse,left,0.7179208407178521
58,f,,84.73420051881112,1.5012221410870552e-05,VO,2,9,L2_per12_L1.jpg,DisplayFixation,,
58,f,,87.18656523595564,2.4523817049339414,VO,2,9,L2_per12_L1.jpg,SearchResponse,left,1.4354557069018483
58,f,,90.20626574801281,1.5802448615431786e-05,VO,2,10,L1_cen3_r.jpg,DisplayFixation,,
58,f,,91.99153581587598,1.7852882405277342,VO,2,10,L1_cen3_r.jpg,SearchResponse,right,0.7680967615451664
58,f,,95.01104906899855,1.659267581999302e-05,VO,2,11,L1_cen2_r.jpg,DisplayFixation,,
58,f,,96.7293531189207,1.7183218279387802,VO,2,11,L1_cen2_r.jpg,SearchResponse,right,0.7016044221818447
58,f,,99.74744652258232,4.345783963799477e-06,VO,2,12,L1_cen2_r.jpg,DisplayFixation,,
58,f,,101.36569621227682,1.61825443059206,VO,2,12,L1_cen2_r.jpg,SearchResponse,right,0.6004079401027411
58,f,,104.3848503548652,4.345783963799477e-06,VO,2,13,L1_per2_l.jpg,DisplayFixation,,
58,f,,106.13712452398613,1.7522789100185037,VO,2,13,L1_per2_l.jpg,SearchResponse,left,0.734977999003604
58,f,,109.1584985149093,1.5802448615431786e-05,VO,2,14,L1_cen2_l.jpg,DisplayFixation,,
58,f,,110.9936738864053,1.8351927541662008,VO,2,14,L1_cen2_l.jpg,SearchResponse,left,0.8182055219076574
58,f,,114.01324837398715,1.3827113434672356e-05,VO,2,15,L2_cen2_R2.jpg,DisplayFixation,,
