respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
81,f,,1.066667027771473e-05,7.111113518476486e-06,Ratings,1,0,0,StartBlockRatings,,
81,f,,0.007619148585945368,5.530891939997673e-06,Ratings,1,1,growlingdog.wav,DisplayFixation,,
81,f,,6.946618158370256,6.939005726017058,Ratings,1,1,growlingdog.wav,valence_rating,0.08,4.123
81,f,,12.669088522903621,12.661476090550423,Ratings,1,1,growlingdog.wav,arousal_rating,0.36,5.701
81,f,,12.67729117674753,6.716232746839523e-06,Ratings,1,2,microwaveoven.wav,DisplayFixation,,
81,f,,21.34435935714282,8.667075686622411,Ratings,1,2,microwaveoven.wav,valence_rating,0.3,5.819
81,f,,23.813548146514222,11.13626408111304,Ratings,1,2,microwaveoven.wav,arousal_rating,0.17,2.437
81,f,,23.822676428360865,6.7159999161958694e-06,Ratings,1,3,cluckinghen.wav,DisplayFixation,,
81,f,,28.785067796474323,4.962398874340579,Ratings,1,3,cluckinghen.wav,valence_rating,0.88,2.112
81,f,,31.48779379716143,7.665124479914084,Ratings,1,3,cluckinghen.wav,arousal_rating,0.47,2.67
81,f,,31.496114574139938,6.7159999161958694e-06,Ratings,1,4,firealarm.wav,DisplayFixation,,
81,f,,39.4454199380707,7.94936975906603,Ratings,1,4,firealarm.wav,valence_rating,0.37,5.1
81,f,,42.74906824831851,11.252961180405691,Ratings,1,4,firealarm.wav,arousal_rating,0.34,3.267
81,f,,50.17464979807846,18.6785454954952,VA,2,0,firealarm.wav,StartBlockVA,,
81,f,,50.18461876991205,2.1333107724785805e-05,VA,2,1,firealarm.wav-L1_cen3_l.jpg,DisplayFixation,,
81,f,,53.893819427117705,3.7092271260917187,VA,2,1,firealarm.wav-L1_cen3_l.jpg,SearchResponse,left,0.88497005822137
81,f,,56.913690210552886,1.5802448615431786e-05,VA,2,2,microwaveoven.wav-L1_cen1_l.jpg,DisplayFixation,,
81,f,,60.28348992229439,3.3698166995309293,VA,2,2,microwaveoven.wav-L1_cen1_l.jpg,SearchResponse,left,0.5505950804799795
81,f,,63.30339744640514,1.5802448615431786e-05,VA,2,3,firealarm.wav-L1_cen2_r.jpg,DisplayFixation,,
81,f,,66.55659092287533,3.2532112542539835,VA,2,3,firealarm.wav-L1_cen2_r.jpg,SearchResponse,right,0.43457116512581706
81,f,,69.57621321291663,1.540733501315117e-05,VA,2,4,cluckinghen.wav-L1_cen1_l.jpg,DisplayFixation,,
81,f,,72.87944196839817,3.3032465330325067,VA,2,4,cluckinghen.wav-L1_cen1_l.jpg,SearchResponse,left,0.48449424654245377
81,f,,75.89918514690362,1.6197562217712402e-05,VA,2,5,microwaveoven.wav-L1_cen4_r.jpg,DisplayFixation,,
81,f,,79.16912526357919,3.2699586844537407,VA,2,5,microwaveoven.wav-L1_cen4_r.jpg,SearchResponse,right,0.4512688177637756
81,f,,82.18879654118791,1.5012221410870552e-05,VA,2,6,cluckinghen.wav-L1_cen1_r.jpg,DisplayFixation,,
81,f,,85.69215653580613,3.503376587294042,VA,2,6,cluckinghen.wav-L1_cen1_r.jpg,SearchResponse,right,0.6850003991276026
81,f,,88.71193606010638,1.5802448615431786e-05,VA,2,7,growlingdog.wav-L1_cen4_l.jpg,DisplayFixation,,
81,f,,92.28216054174118,3.5702426542993635,VA,2,7,growlingdog.wav-L1_cen4_l.jpg,SearchResponse,left,0.7514816767070442
81,f,,95.30191912781447,1.5407567843794823e-05,VA,2,8,firealarm.wav-L1_per1_l.jpg,DisplayFixation,,
81,f,,98.67186027159914,3.3699585266876966,VA,2,8,firealarm.wav-L1_per1_l.jpg,SearchResponse,left,0.5512453510891646
81,f,,101.69167930213735,1.540733501315117e-05,VA,2,9,microwaveoven.wav-L1_per5_l.jpg,DisplayFixation,,
81,f,,105.07829439477064,3.3866328704170883,VA,2,9,microwaveoven.wav-L1_per5_l.jpg,SearchResponse,left,0.5666400922928005
81,f,,108.09877120191231,1.5802215784788132e-05,VA,2,10,cluckinghen.wav-L1_per12_l.jpg,DisplayFixation,,
81,f,,111.65179472300224,3.5530409037601203,VA,2,10,cluckinghen.wav-L1_per12_l.jpg,SearchResponse,left,0.7347844189498574
81,f,,114.67127637122758,1.540733501315117e-05,VA,2,11,firealarm.wav-L1_per3_r.jpg,DisplayFixation,,
81,f,,118.14132481371053,3.4700658249203116,VA,2,11,firealarm.wav-L1_per3_r.jpg,SearchResponse,right,0.6518658341374248
81,f,,121.16118256002665,1.6197562217712402e-05,VA,2,12,growlingdog.wav-L1_cen2_r.jpg,DisplayFixation,,
81,f,,124.51429212559015,3.3531277382280678,VA,2,12,growlingdog.wav-L1_cen2_r.jpg,SearchResponse,right,0.5344505135435611
81,f,,127.53401989676058,1.5802448615431786e-05,VA,2,13,microwaveoven.wav-L1_per5_r.jpg,DisplayFixation,,
81,f,,131.1211755122058,3.587173788342625,VA,2,13,microwaveoven.wav-L1_per5_r.jpg,SearchResponse,right,0.7680766133125871
81,f,,134.1406445184257,1.5407567843794823e-05,VA,2,14,growlingdog.wav-L1_per4_l.jpg,DisplayFixation,,
81,f,,137.6942005821038,3.5535730512347072,VA,2,14,growlingdog.wav-L1_per4_l.jpg,SearchResponse,left,0.7349645670037717
81,f,,140.7138212916907,1.659267581999302e-05,VA,2,15,firealarm.wav-L2_cen3_L2.jpg,DisplayFixation,,
81,f,,145.11835003527813,4.404547311365604,VA,2,15,firealarm.wav-L2_cen3_L2.jpg,SearchResponse,left,1.5855346797034144
81,f,,148.13794388086535,1.73826701939106e-05,VA,2,16,microwaveoven.wav-L2_cen3_L4.jpg,DisplayFixation,,
81,f,,152.22534206369892,4.087416750844568,VA,2,16,microwaveoven.wav-L2_cen3_L4.jpg,SearchResponse,left,1.2687142419163138
81,f,,155.24503032886423,1.540733501315117e-05,VA,2,17,growlingdog.wav-L1_per10_r.jpg,DisplayFixation,,
81,f,,158.7818678014446,3.536855645244941,VA,2,17,growlingdog.wav-L1_per10_r.jpg,SearchResponse,right,0.7180934825446457
81,f,,161.80154500505887,1.5012221410870552e-05,VA,2,18,cluckinghen.wav-L1_per3_r.jpg,DisplayFixation,,
81,f,,165.3551662536338,3.553637841017917,VA,2,18,cluckinghen.wav-L1_per3_r.jpg,SearchResponse,right,0.7347397771663964
81,f,,168.3749904197175,1.5802448615431786e-05,VA,2,19,growlingdog.wav-L2_cen4_L1.jpg,DisplayFixation,,
81,f,,172.1953182099387,3.820345567772165,VA,2,19,growlingdog.wav-L2_cen4_L1.jpg,SearchResponse,left,1.0008683442138135
81,f,,175.21507087000646,2.8049340471625328e-05,VA,2,20,firealarm.wav-L2_cen4_R2.jpg,DisplayFixation,,
81,f,,178.83341102860868,3.6183654426131397,VA,2,20,firealarm.wav-L2_cen4_R2.jpg,SearchResponse,right,0.8017235724255443
81,f,,181.85313998511992,4.740897566080093e-06,VA,2,21,microwaveoven.wav-L2_cen4_R2.jpg,DisplayFixation,,
81,f,,185.37508207396604,3.521953940624371,VA,2,21,microwaveoven.wav-L2_cen4_R2.jpg,SearchResponse,right,0.7000617084559053
81,f,,188.39485804270953,1.619732938706875e-05,VA,2,22,firealarm.wav-L2_per1_L2.jpg,DisplayFixation,,
81,f,,192.11532702762634,3.7204875526949763,VA,2,22,firealarm.wav-L2_per1_L2.jpg,SearchResponse,left,0.9012971436604857
81,f,,195.13487109541893,1.6197562217712402e-05,VA,2,23,growlingdog.wav-L2_cen3_R2.jpg,DisplayFixation,,
81,f,,199.02194485417567,3.8870923267677426,VA,2,23,growlingdog.wav-L2_cen3_R2.jpg,SearchResponse,right,1.068424188066274
81,f,,202.04177218093537,1.5802448615431786e-05,VA,2,24,firealarm.wav-L2_per5_R1.jpg,DisplayFixation,,
81,f,,206.12952986941673,4.087775071151555,VA,2,24,firealarm.wav-L2_per5_R1.jpg,SearchResponse,right,1.2684914274141192
81,f,,209.14888628316112,1.5802448615431786e-05,VA,2,25,cluckinghen.wav-L2_cen2_L1.jpg,DisplayFixation,,
81,f,,212.98648456460796,3.837616454111412,VA,2,25,cluckinghen.wav-L2_cen2_L1.jpg,SearchResponse,left,1.018464761087671
81,f,,216.00587455858476,0.00022044405341148376,VA,2,26,growlingdog.wav-L2_per9_L1.jpg,DisplayFixation,,
