respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
80,f,,1.1061783879995346e-05,7.111113518476486e-06,Ratings,1,0,0,StartBlockRatings,,
80,f,,0.007708842633292079,5.530891939997673e-06,Ratings,1,1,growlingdog.wav,DisplayFixation,,
80,f,,10.535064705181867,10.52736336889211,Ratings,1,1,growlingdog.wav,valence_rating,0.37,7.708
80,f,,21.563526938669384,21.555825207266025,Ratings,1,1,growlingdog.wav,arousal_rating,0.65,11.006
80,f,,21.573257312877104,6.7159999161958694e-06,Ratings,1,2,firealarm.wav,DisplayFixation,,
80,f,,28.553000909858383,6.979751893202774,Ratings,1,2,firealarm.wav,valence_rating,0.31,4.13
80,f,,31.57347815250978,10.00022834574338,Ratings,1,2,firealarm.wav,arousal_rating,0.71,2.988
80,f,,31.582459884462878,8.29633790999651e-06,Ratings,1,3,microwaveoven.wav,DisplayFixation,,
80,f,,37.462888874229975,5.880437681218609,Ratings,1,3,microwaveoven.wav,valence_rating,0.6,3.03
80,f,,40.3322304522153,8.749779654317535,Ratings,1,3,microwaveoven.wav,arousal_rating,0.39,2.838
80,f,,40.341296332422644,7.111113518476486e-06,Ratings,1,4,cluckinghen.wav,DisplayFixation,,
80,f,,46.00459654501174,5.663308113929816,Ratings,1,4,cluckinghen.wav,valence_rating,0.5,2.815
80,f,,48.6237525427714,8.282464111573063,Ratings,1,4,cluckinghen.wav,arousal_rating,0.49,2.588
80,f,,64.89091156190261,24.54962352581788,VO,2,0,cluckinghen.wav,StartBlockVO,,
80,f,,64.89985141728539,6.716116331517696e-06,VO,2,1,L1_cen2_r.jpg,DisplayFixation,,
80,f,,67.66011127317324,2.760272497893311,VO,2,1,L1_cen2_r.jpg,SearchResponse,right,1.7381431063404307
80,f,,70.67976046609692,1.6592559404671192e-05,VO,2,2,L1_per12_r.jpg,DisplayFixation,,
80,f,,72.63170474336948,1.951962055056356,VO,2,2,L1_per12_r.jpg,SearchResponse,right,0.9350992336403579
80,f,,75.65152736857999,1.6197562217712402e-05,VO,2,3,L1_per6_l.jpg,DisplayFixation,,
80,f,,77.38664943678305,1.7352516484679654,VO,2,3,L1_per6_l.jpg,SearchResponse,left,0.7180376169271767
80,f,,80.40628756792285,1.5802448615431786e-05,VO,2,4,L2_per8_L1.jpg,DisplayFixation,,
80,f,,83.04222065862268,2.6359500783728436,VO,2,4,L2_per8_L1.jpg,SearchResponse,left,1.6193685409380123
80,f,,86.06246362964157,1.5802448615431786e-05,VO,2,5,L1_per6_r.jpg,DisplayFixation,,
80,f,,87.74691980122589,1.6844751345925033,VO,2,5,L1_per6_r.jpg,SearchResponse,right,0.667976955184713
80,f,,90.7666100806091,1.6197562217712402e-05,VO,2,6,L1_cen4_l.jpg,DisplayFixation,,
80,f,,92.301306588226,1.5347154705086723,VO,2,6,L1_cen4_l.jpg,SearchResponse,left,0.5177566489437595
80,f,,95.3211458058795,1.698767300695181e-05,VO,2,7,L2_per12_R1.jpg,DisplayFixation,,
80,f,,97.39040924073197,2.069282792857848,VO,2,7,L2_per12_R1.jpg,SearchResponse,right,1.0520470328629017
80,f,,100.40993240883108,1.5802448615431786e-05,VO,2,8,L1_per7_l.jpg,DisplayFixation,,
80,f,,101.94442822493147,1.5345131987705827,VO,2,8,L1_per7_l.jpg,SearchResponse,left,0.5179146737791598
80,f,,104.96406082529575,1.5407451428472996e-05,VO,2,9,L2_cen1_L2.jpg,DisplayFixation,,
80,f,,108.01734953769483,3.053306885296479,VO,2,9,L2_cen1_L2.jpg,SearchResponse,left,2.0360580884153023
80,f,,111.03694816271309,1.5802448615431786e-05,VO,2,10,L2_per1_R2.jpg,DisplayFixation,,
80,f,,113.87337871547788,2.836449515656568,VO,2,10,L2_per1_R2.jpg,SearchResponse,right,1.818981459364295
80,f,,116.89274346386082,1.5407451428472996e-05,VO,2,11,L2_cen4_R4.jpg,DisplayFixation,,
80,f,,120.06252486421727,3.1697991782566532,VO,2,11,L2_cen4_R4.jpg,SearchResponse,right,2.1527807023376226
80,f,,123.08231074863579,1.5012337826192379e-05,VO,2,12,L2_cen3_R4.jpg,DisplayFixation,,
80,f,,125.9185461406596,2.8362535649212077,VO,2,12,L2_cen3_R4.jpg,SearchResponse,right,1.8192216570023447
80,f,,128.93830595095642,1.6197562217712402e-05,VO,2,13,L2_cen4_L4.jpg,DisplayFixation,,
80,f,,132.17469557526056,3.2364074020879343,VO,2,13,L2_cen4_L4.jpg,SearchResponse,left,2.2196224078070372
80,f,,135.19436728663277,1.5802565030753613e-05,VO,2,14,L1_per2_l.jpg,DisplayFixation,,
80,f,,136.84572359337471,1.6513740845257416,VO,2,14,L1_per2_l.jpg,SearchResponse,left,0.634671263047494
80,f,,139.86388379812706,3.200001083314419e-05,VO,2,15,L1_cen2_l.jpg,DisplayFixation,,
80,f,,141.46509687509388,1.6012454720912501,VO,2,15,L1_cen2_l.jpg,SearchResponse,left,0.5841467985883355
80,f,,144.48520157439634,4.7406647354364395e-06,VO,2,16,L2_cen4_R4.jpg,DisplayFixation,,
80,f,,146.4052805552492,1.9200880671851337,VO,2,16,L2_cen4_R4.jpg,SearchResponse,right,0.9005506768589839
80,f,,149.42524303216487,1.6197562217712402e-05,VO,2,17,L2_per1_R2.jpg,DisplayFixation,,
80,f,,151.31032901152503,1.8851136337034404,VO,2,17,L2_per1_R2.jpg,SearchResponse,right,0.8675748612731695
80,f,,154.33014057495166,1.6197562217712402e-05,VO,2,18,L2_cen4_L2.jpg,DisplayFixation,,
80,f,,156.5490629329579,2.2189409260172397,VO,2,18,L2_cen4_L2.jpg,SearchResponse,left,1.2021349935093895
80,f,,159.5687891630223,1.5802565030753613e-05,VO,2,19,L1_per5_r.jpg,DisplayFixation,,
80,f,,161.15333773964085,1.584563588956371,VO,2,19,L1_per5_r.jpg,SearchResponse,right,0.5674076315481216
80,f,,164.17330732778646,1.6197562217712402e-05,VO,2,20,L1_cen1_r.jpg,DisplayFixation,,
80,f,,165.80971014709212,1.636421782313846,VO,2,20,L1_cen1_r.jpg,SearchResponse,right,0.6180972318397835
80,f,,168.8280939568067,1.5012337826192379e-05,VO,2,21,L2_cen2_L3.jpg,DisplayFixation,,
80,f,,170.6131301188143,1.785053544677794,VO,2,21,L2_cen2_L3.jpg,SearchResponse,left,0.7681670195888728
80,f,,173.63288518832996,1.6197562217712402e-05,VO,2,22,L1_cen1_r.jpg,DisplayFixation,,
80,f,,175.18433824565727,1.5514720203354955,VO,2,22,L1_cen1_r.jpg,SearchResponse,left,0.5346988778328523
80,f,,178.20402220403776,1.540733501315117e-05,VO,2,23,L2_per9_R1.jpg,DisplayFixation,,
80,f,,181.4736934216926,3.2696886003250256,VO,2,23,L2_per9_R1.jpg,SearchResponse,right,2.253251655609347
80,f,,184.49374597286806,1.5802448615431786e-05,VO,2,24,L2_per9_L2.jpg,DisplayFixation,,
80,f,,190.51628306822386,6.022557638469152,VO,2,24,L2_per9_L2.jpg,SearchResponse,,
80,f,,193.53614282910712,1.5407451428472996e-05,VO,2,25,L1_cen3_l.jpg,DisplayFixation,,
80,f,,195.28785947174765,1.7517340254271403,VO,2,25,L1_cen3_l.jpg,SearchResponse,left,0.7347941668704152
80,f,,198.3076524672797,1.5802448615431786e-05,VO,2,26,L2_cen3_R2.jpg,DisplayFixation,,
80,f,,200.4763810277218,2.1687467333395034,VO,2,26,L2_cen3_R2.jpg,SearchResponse,right,1.1524038133211434
80,f,,203.49611002323218,1.5407451428472996e-05,VO,2,27,L1_cen1_l.jpg,DisplayFixation,,
80,f,,205.08082768623717,1.5847346507944167,VO,2,27,L1_cen1_l.jpg,SearchResponse,left,0.5671875820262358
80,f,,208.10068428667728,1.6987556591629982e-05,VO,2,28,L2_per6_L1.jpg,DisplayFixation,,
80,f,,211.77066381066106,3.669994141208008,VO,2,28,L2_per6_L1.jpg,SearchResponse,left,2.6536978385411203
80,f,,214.7907179420581,1.6197562217712402e-05,VO,2,29,L1_per7_r.jpg,DisplayFixation,,
80,f,,216.47574023739435,1.6850408632308245,VO,2,29,L1_per7_r.jpg,SearchResponse,right,0.6684091530041769
80,f,,219.49534004752059,1.5012454241514206e-05,VO,2,30,L1_per8_l.jpg,DisplayFixation,,
80,f,,221.16334860771894,1.6680251528741792,VO,2,30,L1_per8_l.jpg,SearchResponse,left,0.6510912200901657
80,f,,224.1834007637808,1.5802565030753613e-05,VO,2,31,L2_per12_L1.jpg,DisplayFixation,,
80,f,,226.1519360600505,1.9685522839426994,VO,2,31,L2_per12_L1.jpg,SearchResponse,left,0.9514097585342824
80,f,,229.1717144382419,1.659267581999302e-05,VO,2,32,L1_cen4_r.jpg,DisplayFixation,,
80,f,,230.78996297880076,1.6182671084534377,VO,2,32,L1_cen4_r.jpg,SearchResponse,right,0.6017622130457312
80,f,,233.8098065421218,4.638109091669321,VA,3,0,L1_cen4_r.jpg,StartBlockVA,,
80,f,,233.81855597777758,7.506227120757103e-06,VA,3,1,firealarm.wav-L1_cen2_l.jpg,DisplayFixation,,
80,f,,237.19620906515047,3.377667309716344,VA,3,1,firealarm.wav-L1_cen2_l.jpg,SearchResponse,left,0.5512176005868241
80,f,,240.2161079372745,1.6197562217712402e-05,VA,3,2,microwaveoven.wav-L1_cen2_l.jpg,DisplayFixation,,
80,f,,243.60281702829525,3.3867272639181465,VA,3,2,microwaveoven.wav-L1_cen2_l.jpg,SearchResponse,left,0.5681570640299469
80,f,,246.62250809778925,2.1728454157710075e-05,VA,3,3,cluckinghen.wav-L1_cen4_l.jpg,DisplayFixation,,
80,f,,250.00921363325324,3.386728844139725,VA,3,3,cluckinghen.wav-L1_cen4_l.jpg,SearchResponse,left,0.5682348911650479
80,f,,253.0289169497555,1.6197562217712402e-05,VA,3,4,firealarm.wav-L1_cen2_r.jpg,DisplayFixation,,
80,f,,256.36564636672847,3.3367483799811453,VA,3,4,firealarm.wav-L1_cen2_r.jpg,SearchResponse,right,0.5180079083656892
80,f,,259.3853504732251,2.528389450162649e-05,VA,3,5,cluckinghen.wav-L1_cen2_r.jpg,DisplayFixation,,
80,f,,262.68857627210673,3.303253453108482,VA,3,5,cluckinghen.wav-L1_cen2_r.jpg,SearchResponse,right,0.48436325311195105
80,f,,265.70838625519536,1.5802565030753613e-05,VA,3,6,firealarm.wav-L1_per4_l.jpg,DisplayFixation,,
80,f,,269.21131899708416,3.502947359229438,VA,3,6,firealarm.wav-L1_per4_l.jpg,SearchResponse,left,0.6838738503865898
80,f,,272.2315196964191,1.5802565030753613e-05,VA,3,7,growlingdog.wav-L1_cen2_l.jpg,DisplayFixation,,
80,f,,275.58492349041626,3.353422757005319,VA,3,7,growlingdog.wav-L1_cen2_l.jpg,SearchResponse,left,0.5346443593734875
80,f,,278.6044889301993,1.6197562217712402e-05,VA,3,8,microwaveoven.wav-L1_cen3_r.jpg,DisplayFixation,,
80,f,,281.9908456259873,3.3863724982365966,VA,3,8,microwaveoven.wav-L1_cen3_r.jpg,SearchResponse,right,0.5671089647803456
80,f,,285.01094281917904,1.5407451428472996e-05,VA,3,9,cluckinghen.wav-L1_per5_l.jpg,DisplayFixation,,
