respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
32,m,,1.1851778253912926e-05,7.505994290113449e-06,Ratings,1,0,0,StartBlockRatings,,
32,m,,0.005389818688854575,2.0938226953148842e-05,Ratings,1,1,microwaveoven.wav,DisplayFixation,,
32,m,,11.563942614942789,11.558574919821694,Ratings,1,1,microwaveoven.wav,valence_rating,0.98,8.744
32,m,,16.770033350912854,16.764664470683783,Ratings,1,1,microwaveoven.wav,arousal_rating,0.66,5.181
32,m,,16.78039817418903,7.90134072303772e-06,Ratings,1,2,firealarm.wav,DisplayFixation,,
32,m,,24.69464028486982,7.914250407135114,Ratings,1,2,firealarm.wav,valence_rating,0.9,5.068
32,m,,27.69679376296699,10.91640467545949,Ratings,1,2,firealarm.wav,arousal_rating,0.62,2.966
32,m,,27.70728500583209,6.320886313915253e-06,Ratings,1,3,growlingdog.wav,DisplayFixation,,
32,m,,35.605501858051866,7.898223963100463,Ratings,1,3,growlingdog.wav,valence_rating,0.92,5.048
32,m,,38.82544264616445,11.118164356332272,Ratings,1,3,growlingdog.wav,arousal_rating,0.65,3.183
32,m,,38.835173396160826,7.111113518476486e-06,Ratings,1,4,cluckinghen.wav,DisplayFixation,,
32,m,,44.33094308199361,5.495777586940676,Ratings,1,4,cluckinghen.wav,valence_rating,0.99,2.651
32,m,,47.816771449986845,8.981606350280344,Ratings,1,4,cluckinghen.wav,arousal_rating,0.73,3.451
32,m,,60.3313610565383,21.496197141939774,VO,2,0,cluckinghen.wav,StartBlockVO,,
32,m,,60.343372099334374,1.0271556675434113e-05,VO,2,1,L1_per2_l.jpg,DisplayFixation,,
32,m,,62.616166532505304,2.272809050278738,VO,2,1,L1_per2_l.jpg,SearchResponse,left,1.2517479478847235
32,m,,65.63579395832494,1.4222227036952972e-05,VO,2,2,L1_per9_l.jpg,DisplayFixation,,
32,m,,67.43583536054939,1.8000536491163075,VO,2,2,L1_per9_l.jpg,SearchResponse,left,0.7828040963504463
32,m,,70.45754278311506,1.3431999832391739e-05,VO,2,3,L1_per3_r.jpg,DisplayFixation,,
32,m,,72.25921065197326,1.8016828813124448,VO,2,3,L1_per3_r.jpg,SearchResponse,right,0.7843175753951073
32,m,,75.27914504031651,1.3827113434672356e-05,VO,2,4,L2_cen3_R3.jpg,DisplayFixation,,
32,m,,77.96481309272349,2.6856838546227664,VO,2,4,L2_cen3_R3.jpg,SearchResponse,right,1.6692026956006885
32,m,,80.98449306143448,1.461734063923359e-05,VO,2,5,L1_per7_l.jpg,DisplayFixation,,
32,m,,82.7362086144276,1.7517317503225058,VO,2,5,L1_per7_l.jpg,SearchResponse,left,0.7346903947182
32,m,,85.75455564702861,4.740897566080093e-06,VO,2,6,L2_cen2_L4.jpg,DisplayFixation,,
32,m,,88.30848188279197,2.5539353222120553,VO,2,6,L2_cen2_L4.jpg,SearchResponse,left,1.5361986588686705
32,m,,91.32852214737795,1.3431999832391739e-05,VO,2,7,L1_cen4_l.jpg,DisplayFixation,,
32,m,,92.99647012911737,1.6679637839552015,VO,2,7,L1_cen4_l.jpg,SearchResponse,left,0.6512321562040597
32,m,,96.01617814716883,1.3827113434672356e-05,VO,2,8,L2_per3_R1.jpg,DisplayFixation,,
32,m,,98.03472429071553,2.018561945995316,VO,2,8,L2_per3_R1.jpg,SearchResponse,right,1.0004329869989306
32,m,,101.05448327190243,1.3431999832391739e-05,VO,2,9,L1_per11_r.jpg,DisplayFixation,,
32,m,,102.90663007344119,1.8521622088737786,VO,2,9,L1_per11_r.jpg,SearchResponse,right,0.834866828750819
32,m,,105.9261129067745,1.3827113434672356e-05,VO,2,10,L2_cen3_R3.jpg,DisplayFixation,,
32,m,,108.24499437818304,2.318897668970749,VO,2,10,L2_cen3_R3.jpg,SearchResponse,right,1.3019025351386517
32,m,,111.26472570514306,1.461734063923359e-05,VO,2,11,L1_per8_r.jpg,DisplayFixation,,
32,m,,112.89982830639929,1.635118403704837,VO,2,11,L1_per8_r.jpg,SearchResponse,right,0.6182461341377348
32,m,,115.91937474464066,1.3827113434672356e-05,VO,2,12,L2_cen4_L4.jpg,DisplayFixation,,
32,m,,117.73830283316784,1.8189438909757882,VO,2,12,L2_cen4_L4.jpg,SearchResponse,left,0.8013265361078084
32,m,,120.75761895091273,1.3431999832391739e-05,VO,2,13,L2_per2_R1.jpg,DisplayFixation,,
32,m,,123.27674306882545,2.5191395252477378,VO,2,13,L2_per2_R1.jpg,SearchResponse,right,1.5021064658649266
32,m,,126.29642619821243,2.330867573618889e-05,VO,2,14,L1_cen2_l.jpg,DisplayFixation,,
32,m,,128.04824249166995,1.751839207019657,VO,2,14,L1_cen2_l.jpg,SearchResponse,left,0.7345770120155066
32,m,,131.0678608310409,1.3037119060754776e-05,VO,2,15,L1_cen1_r.jpg,DisplayFixation,,
32,m,,132.7028192349244,1.6349734163377434,VO,2,15,L1_cen1_r.jpg,SearchResponse,right,0.6174291477072984
32,m,,135.7225584629923,1.3431999832391739e-05,VO,2,16,L1_per4_l.jpg,DisplayFixation,,
32,m,,137.4575838695746,1.7350404188036919,VO,2,16,L1_per4_l.jpg,SearchResponse,left,0.7180591120850295
32,m,,140.47541218693368,5.135778337717056e-06,VO,2,17,L2_per9_L1.jpg,DisplayFixation,,
32,m,,143.67911240831017,3.2037057522684336,VO,2,17,L2_per9_L1.jpg,SearchResponse,left,2.18559378082864
32,m,,146.69864462432452,4.345551133155823e-06,VO,2,18,L1_cen4_r.jpg,DisplayFixation,,
32,m,,148.48408496333286,1.7854490303434432,VO,2,18,L1_cen4_r.jpg,SearchResponse,right,0.7667247143108398
32,m,,151.50486636254936,1.3827113434672356e-05,VO,2,19,L2_cen4_R2.jpg,DisplayFixation,,
32,m,,154.0395582583733,2.534707303158939,VO,2,19,L2_cen4_R2.jpg,SearchResponse,right,1.5175509846303612
32,m,,157.06039220071398,1.4617107808589935e-05,VO,2,20,L1_cen2_r.jpg,DisplayFixation,,
32,m,,158.9456692216918,1.8852936131879687,VO,2,20,L1_cen2_r.jpg,SearchResponse,right,0.8688875159714371
32,m,,161.9653665733058,1.382734626531601e-05,VO,2,21,L2_cen4_L2.jpg,DisplayFixation,,
32,m,,163.93391654873267,1.9685657781083137,VO,2,21,L2_cen4_L2.jpg,SearchResponse,left,0.9519755821675062
32,m,,166.95367552991956,1.4222227036952972e-05,VO,2,22,L2_per7_L1.jpg,DisplayFixation,,
32,m,,169.25583366979845,2.302173547213897,VO,2,22,L2_per7_L1.jpg,SearchResponse,left,1.2851661667227745
32,m,,172.2756467743311,1.4617107808589935e-05,VO,2,23,L1_cen4_l.jpg,DisplayFixation,,
32,m,,173.9105040426366,1.6348738609813154,VO,2,23,L1_cen4_l.jpg,SearchResponse,left,0.6180651960894465
32,m,,176.93034401116893,1.4221994206309319e-05,VO,2,24,L1_per1_r.jpg,DisplayFixation,,
32,m,,178.7153675609734,1.7850397469010204,VO,2,24,L1_per1_r.jpg,SearchResponse,right,0.7687438717111945
32,m,,181.7350368630141,1.4222227036952972e-05,VO,2,25,L2_per7_R1.jpg,DisplayFixation,,
32,m,,183.9876077233348,2.2525862676557153,VO,2,25,L2_per7_R1.jpg,SearchResponse,right,1.2351858012843877
32,m,,187.00760137056932,0.0004871103446930647,VO,2,26,L1_cen3_r.jpg,DisplayFixation,,
32,m,,188.72429594187997,1.7170181260444224,VO,2,26,L1_cen3_r.jpg,SearchResponse,right,0.7002019553910941
32,m,,191.74515556311235,1.5012221410870552e-05,VO,2,27,L2_per8_L1.jpg,DisplayFixation,,
32,m,,194.69802635372616,2.9528873830568045,VO,2,27,L2_per8_L1.jpg,SearchResponse,left,1.9357508174143732
32,m,,197.71779284090735,1.3431999832391739e-05,VO,2,28,L2_per6_R1.jpg,DisplayFixation,,
32,m,,199.83652055449784,2.1187427260447294,VO,2,28,L2_per6_R1.jpg,SearchResponse,right,1.1016899135429412
32,m,,202.85620407899842,1.3431999832391739e-05,VO,2,29,L2_cen1_R2.jpg,DisplayFixation,,
32,m,,206.02483472623862,3.1686456594616175,VO,2,29,L2_cen1_R2.jpg,SearchResponse,right,2.150647860718891
32,m,,209.04571607592516,1.461734063923359e-05,VO,2,30,L2_per5_L1.jpg,DisplayFixation,,
32,m,,211.13106428668834,2.085364803439006,VO,2,30,L2_per5_L1.jpg,SearchResponse,left,1.0679706581868231
32,m,,214.15071778651327,1.6592442989349365e-05,VO,2,31,L1_cen2_l.jpg,DisplayFixation,,
32,m,,215.81908927345648,1.6683892647270113,VO,2,31,L1_cen2_l.jpg,SearchResponse,left,0.6513332917820662
32,m,,218.83886682242155,1.3827113434672356e-05,VO,2,32,L2_cen2_L3.jpg,DisplayFixation,,
32,m,,220.55726608238183,1.718415457289666,VO,2,32,L2_cen2_L3.jpg,SearchResponse,left,0.7016253604087979
32,m,,223.5777594819665,4.739130881382152,VA,3,0,L2_cen2_L3.jpg,StartBlockVA,,
32,m,,223.58916845172644,7.111113518476486e-06,VA,3,1,firealarm.wav-L1_per3_r.jpg,DisplayFixation,,
32,m,,227.0303079027217,3.441150907659903,VA,3,1,firealarm.wav-L1_per3_r.jpg,SearchResponse,right,0.6175223821774125
32,m,,230.05004159989767,1.5012454241514206e-05,VA,3,2,cluckinghen.wav-L1_per2_l.jpg,DisplayFixation,,
32,m,,233.45337093784474,3.4033459306228906,VA,3,2,cluckinghen.wav-L1_per2_l.jpg,SearchResponse,left,0.5842088544741273
32,m,,236.47310937568545,1.4221994206309319e-05,VA,3,3,firealarm.wav-L2_cen1_R1.jpg,DisplayFixation,,
32,m,,240.52602978609502,4.052936607506126,VA,3,3,firealarm.wav-L2_cen1_R1.jpg,SearchResponse,right,1.234174839919433
32,m,,243.5468028888572,1.3431999832391739e-05,VA,3,4,growlingdog.wav-L1_cen2_l.jpg,DisplayFixation,,
32,m,,246.93346933973953,3.3866818582173437,VA,3,4,growlingdog.wav-L1_cen2_l.jpg,SearchResponse,left,0.5681705591268837
32,m,,249.95322318491526,1.3827113434672356e-05,VA,3,5,firealarm.wav-L2_cen4_L3.jpg,DisplayFixation,,
32,m,,253.73912139981985,3.785914017353207,VA,3,5,firealarm.wav-L2_cen4_L3.jpg,SearchResponse,left,0.9669693361502141
32,m,,256.760037119966,1.4222227036952972e-05,VA,3,6,growlingdog.wav-L2_per8_R1.jpg,DisplayFixation,,
32,m,,260.7806138775777,4.020593350054696,VA,3,6,growlingdog.wav-L2_per8_R1.jpg,SearchResponse,right,1.2014985457062721
32,m,,263.80031755007803,1.461734063923359e-05,VA,3,7,firealarm.wav-L2_per9_R1.jpg,DisplayFixation,,
32,m,,268.98887310386635,5.1885725415777415,VA,3,7,firealarm.wav-L2_per9_R1.jpg,SearchResponse,right,2.3702769458759576
32,m,,272.010051934747,2.054334618151188e-05,VA,3,8,cluckinghen.wav-L2_cen3_L4.jpg,DisplayFixation,,
32,m,,275.49425739166327,3.4842260002624243,VA,3,8,cluckinghen.wav-L2_cen3_L4.jpg,SearchResponse,left,0.6676335129886866
32,m,,278.5150091613177,1.540733501315117e-05,VA,3,9,growlingdog.wav-L1_per9_r.jpg,DisplayFixation,,
32,m,,282.3177673991304,3.8027752253692597,VA,3,9,growlingdog.wav-L1_per9_r.jpg,SearchResponse,right,0.9838123710360378
32,m,,285.33860213146545,1.461734063923359e-05,VA,3,10,firealarm.wav-L1_per1_l.jpg,DisplayFixation,,
32,m,,288.94213974568993,3.6035538117866963,VA,3,10,firealarm.wav-L1_per1_l.jpg,SearchResponse,left,0.7850915000308305
32,m,,291.9618094430771,1.3432232663035393e-05,VA,3,11,microwaveoven.wav-L1_per5_l.jpg,DisplayFixation,,
32,m,,295.3651842130348,3.4033897824119776,VA,3,11,microwaveoven.wav-L1_per5_l.jpg,SearchResponse,left,0.5852695936337113
32,m,,298.38495583599433,1.3827113434672356e-05,VA,3,12,firealarm.wav-L2_per2_L1.jpg,DisplayFixation,,
32,m,,301.92074876721017,3.535808733664453,VA,3,12,firealarm.wav-L2_per2_L1.jpg,SearchResponse,left,0.7167905711103231
32,m,,304.94146577152424,1.3827113434672356e-05,VA,3,13,microwaveoven.wav-L1_cen4_l.jpg,DisplayFixation,,
32,m,,308.3616077248007,3.4201573606114835,VA,3,13,microwaveoven.wav-L1_cen4_l.jpg,SearchResponse,left,0.6010736180469394
32,m,,311.38120670616627,1.3827113434672356e-05,VA,3,14,firealarm.wav-L1_cen3_r.jpg,DisplayFixation,,
32,m,,314.8846536143683,3.5034623155370355,VA,3,14,firealarm.wav-L1_cen3_r.jpg,SearchResponse,left,0.6847353130578995
32,m,,317.9043679535389,1.461734063923359e-05,VA,3,15,microwaveoven.wav-L2_per5_L1.jpg,DisplayFixation,,
32,m,,321.87477471632883,3.970420195022598,VA,3,15,microwaveoven.wav-L2_per5_L1.jpg,SearchResponse,left,1.1512843042146415
32,m,,324.8946984380018,1.5012454241514206e-05,VA,3,16,cluckinghen.wav-L2_per8_L1.jpg,DisplayFixation,,
32,m,,329.1155186323449,4.220836786786094,VA,3,16,cluckinghen.wav-L2_per8_L1.jpg,SearchResponse,left,1.4019588709343225
32,m,,332.1352428479586,1.5012454241514206e-05,VA,3,17,microwaveoven.wav-L1_cen1_r.jpg,DisplayFixation,,
32,m,,335.5720421576407,3.4368151121307164,VA,3,17,microwaveoven.wav-L1_cen1_r.jpg,SearchResponse,right,0.6165394701529294
32,m,,338.59169328724965,1.3827113434672356e-05,VA,3,18,growlingdog.wav-L2_cen3_R1.jpg,DisplayFixation,,
32,m,,342.67793710157275,4.086259221658111,VA,3,18,growlingdog.wav-L2_cen3_R1.jpg,SearchResponse,right,1.2675420956220478
32,m,,345.6988239821512,1.3827113434672356e-05,VA,3,19,microwaveoven.wav-L2_cen4_L4.jpg,DisplayFixation,,
32,m,,349.2524859220721,3.5536777421366423,VA,3,19,microwaveoven.wav-L2_cen4_L4.jpg,SearchResponse,left,0.7346583947073668
32,m,,352.27204658230767,1.4617107808589935e-05,VA,3,20,firealarm.wav-L1_cen2_l.jpg,DisplayFixation,,
32,m,,355.6921174246818,3.42008822504431,VA,3,20,firealarm.wav-L1_cen2_l.jpg,SearchResponse,left,0.6012691734358668
32,m,,358.7118728503119,1.540733501315117e-05,VA,3,21,microwaveoven.wav-L2_cen4_R2.jpg,DisplayFixation,,
32,m,,362.1985956367571,3.4867397740017623,VA,3,21,microwaveoven.wav-L2_cen4_R2.jpg,SearchResponse,right,0.6678606730420142
