respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
39,m,,1.066667027771473e-05,6.7159999161958694e-06,Ratings,1,0,0,StartBlockRatings,,
39,m,,0.0075425272807478905,5.530891939997673e-06,Ratings,1,1,cluckinghen.wav,DisplayFixation,,
39,m,,13.399838893441483,13.392303082160652,Ratings,1,1,cluckinghen.wav,valence_rating,0.35,10.577
39,m,,19.10662689176388,19.09909108025022,Ratings,1,1,cluckinghen.wav,arousal_rating,0.71,5.684
39,m,,19.11591361882165,7.506227120757103e-06,Ratings,1,2,growlingdog.wav,DisplayFixation,,
39,m,,27.04680341342464,7.930897695943713,Ratings,1,2,growlingdog.wav,valence_rating,0.43,5.081
39,m,,33.85361997457221,14.73771544219926,Ratings,1,2,growlingdog.wav,arousal_rating,0.67,6.773
39,m,,33.863088430138305,6.3211191445589066e-06,Ratings,1,3,microwaveoven.wav,DisplayFixation,,
39,m,,39.20999491540715,5.346913991495967,Ratings,1,3,microwaveoven.wav,valence_rating,0.46,2.495
39,m,,44.78157208673656,10.918492347933352,Ratings,1,3,microwaveoven.wav,arousal_rating,0.72,5.54
39,m,,44.79000389925204,6.3211191445589066e-06,Ratings,1,4,firealarm.wav,DisplayFixation,,
39,m,,49.887445989996195,5.097449992084876,Ratings,1,4,firealarm.wav,valence_rating,0.18,2.249
39,m,,54.19085810263641,9.40086170961149,Ratings,1,4,firealarm.wav,arousal_rating,0.71,4.27
39,m,,69.62486434541643,24.834869927726686,VO,2,0,firealarm.wav,StartBlockVO,,
39,m,,69.63589013624005,2.370355650782585e-05,VO,2,1,L2_cen3_L1.jpg,DisplayFixation,,
39,m,,75.66397866327316,6.028355194022879,VO,2,1,L2_cen3_L1.jpg,SearchResponse,,
39,m,,78.68371123005636,1.540733501315117e-05,VO,2,2,L1_cen4_l.jpg,DisplayFixation,,
39,m,,81.7536964979954,3.070009761955589,VO,2,2,L1_cen4_l.jpg,SearchResponse,left,2.052713938988745
39,m,,84.77310155821033,1.5012221410870552e-05,VO,2,3,L1_cen3_r.jpg,DisplayFixation,,
39,m,,88.62683531083167,3.8537507401779294,VO,2,3,L1_cen3_r.jpg,SearchResponse,right,2.8367049917578697
39,m,,91.6466583465226,2.0148232579231262e-05,VO,2,4,L2_cen2_L2.jpg,DisplayFixation,,
39,m,,95.06663711601868,3.4200001028366387,VO,2,4,L2_cen2_L2.jpg,SearchResponse,left,2.403893811861053
39,m,,98.0864348676987,1.5802448615431786e-05,VO,2,5,L1_cen3_r.jpg,DisplayFixation,,
39,m,,100.05502189230174,1.9686055923812091,VO,2,5,L1_cen3_r.jpg,SearchResponse,right,0.9518419182859361
39,m,,103.07554853381589,1.5012454241514206e-05,VO,2,6,L1_per1_r.jpg,DisplayFixation,,
