respondent,sex,condition,exp_clock,trial_clock,block,block_nr,trial_nr,stim_id,event,value,responseTime
63,m,,1.1061667464673519e-05,7.111113518476486e-06,Ratings,1,0,0,StartBlockRatings,,
63,m,,0.0071241341065615416,5.135778337717056e-06,Ratings,1,1,cluckinghen.wav,DisplayFixation,,
63,m,,25.672471560537815,25.665354537661187,Ratings,1,1,cluckinghen.wav,valence_rating,0.9,22.841
63,m,,39.5374381482834,39.53031994018238,Ratings,1,1,cluckinghen.wav,arousal_rating,0.91,13.841
63,m,,39.546950820833445,6.716116331517696e-06,Ratings,1,2,microwaveoven.wav,DisplayFixation,,
63,m,,57.50423880643211,17.957295096712187,Ratings,1,2,microwaveoven.wav,valence_rating,0.75,15.107
63,m,,66.74769630085211,27.200753381242976,Ratings,1,2,microwaveoven.wav,arousal_rating,0.27,9.214
63,m,,66.75756966404151,6.7159999161958694e-06,Ratings,1,3,firealarm.wav,DisplayFixation,,
63,m,,74.82256785663776,8.065005698706955,Ratings,1,3,firealarm.wav,valence_rating,0.04,5.216
63,m,,77.50861924223136,10.751057874411345,Ratings,1,3,firealarm.wav,arousal_rating,0.99,2.654
63,m,,77.51804223598447,1.1061667464673519e-05,Ratings,1,4,growlingdog.wav,DisplayFixation,,
63,m,,86.60111881257035,9.083088033366948,Ratings,1,4,growlingdog.wav,valence_rating,0.29,6.233
63,m,,91.27231669670437,13.754286312498152,Ratings,1,4,growlingdog.wav,arousal_rating,0.73,4.639
63,m,,104.72010682453401,27.20207881066017,VO,2,0,growlingdog.wav,StartBlockVO,,
63,m,,104.72971470677294,8.29633790999651e-06,VO,2,1,L1_per12_l.jpg,DisplayFixation,,
63,m,,106.77210514154285,2.0424034718889743,VO,2,1,L1_per12_l.jpg,SearchResponse,left,1.0192446039291099
63,m,,109.78924644098151,4.7407811507582664e-06,VO,2,2,L1_per3_l.jpg,DisplayFixation,,
63,m,,111.69135389360599,1.9021125884028152,VO,2,2,L1_per3_l.jpg,SearchResponse,left,0.8842356854584068
63,m,,114.71128076780587,4.7407811507582664e-06,VO,2,3,L1_per10_r.jpg,DisplayFixation,,
63,m,,116.99644050083589,2.2851652639219537,VO,2,3,L1_per10_r.jpg,SearchResponse,right,1.2685379387112334
63,m,,120.01859354355838,2.4098670110106468e-05,VO,2,4,L2_per2_L1.jpg,DisplayFixation,,
63,m,,122.45439515181351,2.435827287263237,VO,2,4,L2_per2_L1.jpg,SearchResponse,left,1.418328852741979
63,m,,125.47369743464515,1.5012337826192379e-05,VO,2,5,L2_cen3_R4.jpg,DisplayFixation,,
63,m,,128.2269644899061,2.7532856231555343,VO,2,5,L2_cen3_R4.jpg,SearchResponse,right,1.7356998800532892
63,m,,131.24618025450036,1.4617224223911762e-05,VO,2,6,L1_cen1_l.jpg,DisplayFixation,,
63,m,,132.8476210416993,1.6014577748719603,VO,2,6,L1_cen1_l.jpg,SearchResponse,left,0.5846613636240363
63,m,,135.86780035996344,1.5802448615431786e-05,VO,2,7,L2_cen4_R1.jpg,DisplayFixation,,
63,m,,138.30300463608,2.435222448897548,VO,2,7,L2_cen4_R1.jpg,SearchResponse,right,1.4184896424412727
63,m,,141.3232969417004,2.2123451344668865e-05,VO,2,8,L2_per3_L1.jpg,DisplayFixation,,
63,m,,143.59221611416433,2.268940110807307,VO,2,8,L2_per3_L1.jpg,SearchResponse,left,1.2365016562398523
63,m,,146.61203513666987,1.6592559404671192e-05,VO,2,9,L1_per9_r.jpg,DisplayFixation,,
63,m,,148.41347868938465,1.801462515606545,VO,2,9,L1_per9_r.jpg,SearchResponse,right,0.7837278345832601
63,m,,151.43296032992657,1.5407451428472996e-05,VO,2,10,L1_cen2_r.jpg,DisplayFixation,,
